sentence,kmeans_cluster,x,y
shopee nghỉ,1,-15.889695999999999,-8.429734
hôm shop,1,-0.947939,-1.167094
4 5h,1,4.725519,-9.768527
nôi rung điện gửi mấy mẫu shop,1,-4.37747,-7.931559
giao 1,1,-2.217104,-4.262175
tưởng gửi,1,-12.853931,-15.059503
hàng chỗ,1,-11.959373,-19.698429
tiện,1,-28.636612,-11.914425999999999
viettel,1,-30.915607,-16.578022
hàng luoin,1,-21.762985,-18.69784
bảo hành đổi,1,-3.5178849999999997,-34.401096
uh,1,-3.429413,-22.548763
chiều mấy hàng,1,-6.181076999999999,-11.164371000000001
bảo ship hôm ruid,1,2.3746169999999998,-30.58213
xong,1,-13.335869,-37.362518
pin,1,-27.44384,-5.011241
tuần,1,2.394186,-8.401152
tối,1,1.116076,-22.953663
gửi nha,1,-22.771261,-27.996744
khoản gửi bưu giúp,1,-19.682095,-30.227923999999998
hix ship kịp hôm,1,7.2787880000000005,-22.480501
giao giúp,1,-19.286785000000002,-35.124043
shopee bảo liên hệ,1,1.695614,-30.541923999999998
ship dây giúp nhea,1,7.133535,-22.541611
t2 sợ chiều đồ,1,-0.20946900000000002,-9.761947
oki mai,1,-25.774103,-23.511896
giao hôm giúp,1,-18.360382,-34.196404
n hôm muộn mai,1,-26.567162,-21.580397
ship giúp t4 times city 0987402198,1,5.290911,-20.778131
trực tiếp,1,-17.113001,-16.148113000000002
ok mấy chỗ gấp hôm,1,-1.390514,-10.374014
đặt ship ghế cáo,1,-3.498704,-5.134405999999999
tận cửa hàng,1,-9.605233,-1.045077
gửi zalo hộ,1,-14.744264999999999,-15.434975
hôm shop giao hàng giúp,1,-19.767143,-24.708031
đi tối shop,1,-7.29593,-5.961659
ok shop giao giúp tối,1,-18.876242,-24.491152
hàng trực tiếp sẵn tứ liên,1,-17.401595999999998,-16.723361999999998
rẻ,1,5.043451999999999,-12.212158
báo 830 40k ship,1,9.106789,-13.996132999999999
cửa hàng sẵn shop,1,-1.8576540000000001,0.818206
giao grab hộ,1,-13.337731,-25.906267
gọi grab,1,-8.197948,-26.137339
giao trưa,1,-23.841798999999998,-22.283165
thử giúp,1,-13.788758999999999,-21.361588
gửi đi,1,-8.311483,-15.169647
cửa chiều,1,-3.988803,-6.093841
cửa chiều,1,-3.988803,-6.093841
đặt toand shopee luopn,1,-19.206972,-5.565513
giao hành giúp,1,0.781509,-35.181126
toán shopee,1,-15.033294,-10.843162
đặt shopee roi a,1,-14.036667000000001,-9.853456
máy bảo hành bao hả,1,-7.910606,-33.784927
bàn lego hàng,1,-4.998463,-6.393448
đặt combo,1,-16.809582000000002,-2.834893
kinh nghiệm tư vấn giúp,1,-9.083288,0.160165
tối giao báo,1,-18.152437,-26.867855
tầm 3h định đi,1,6.483549,-12.778039999999999
tối sợ,1,1.110522,-22.734220999999998
đặt shopee đợi xn tu khay gửi sms coi lịch sử,1,-21.51601,-6.223319999999999
tiki ship đỡ,1,9.509552000000001,-19.340529999999998
cố gắng chiều tối hộ,1,-9.265166,-24.277472
chiều giao,1,-13.426728,-31.637541
cố gắng hôm đi,1,-9.544589,-21.152716
duyệt đơn đi,1,-20.859415,-10.705206
ship thú nhún nha,1,8.005489,-16.765798999999998
mai nghiên nen kia,1,-31.016571000000003,-17.936226
ship hành,1,-0.7039529999999999,-35.482754
phí ship shopee 200k,1,10.285735,-19.500652
ad gửi link giúp,1,-14.928730999999999,-11.017407
ship wa ban ha,1,11.47915,-22.092228
gửi hôm,1,-21.878065,-30.822969
hàng hả,1,-5.465979,-12.110706
sử dụng pin sạc,1,-27.953046999999998,-5.012522
tô hôm,1,-3.001897,-12.055123
hàng đi,1,-8.195367,-15.796741
hàng chất,1,-12.411269,-19.699558
gửi đi,1,-8.310019,-15.168129
tầm 5h,1,7.0894580000000005,-12.788219999999999
đặt tiện,1,-15.170176000000001,-4.129319000000001
shop hôm,1,-0.947939,-1.167094
sợ hàng nhập trung quốc giai đoạn đnag dịch,1,-27.793064,-9.056431
shop giao bận giúp,1,-17.42304,-24.381227
hàng xuất xứ đầu,1,2.494637,-12.184919
hello mom nhập ship tỉnh hàng tết,1,4.096735,-21.771067000000002
chó iwaya hàng,1,-32.907191999999995,-19.098497000000002
tổng đơn 1380,1,-22.524006,-12.644967
shop hôm đặt hàng giao,1,-19.755751,-25.362801
giao hàng gửi đồ,1,-19.431171,-26.965126
nhắn coi,1,-24.446461,-18.184515
quên,1,-27.209978000000003,-11.595913000000001
tỉnh đặt shopee,1,-12.223428,-11.444624000000001
huỷ đơn đấy,1,-11.510549000000001,-1.5433219999999999
thông,1,-26.64958,-13.816247
đ/c giao hàng cq,1,-23.875566,-21.033495000000002
mã bill check shipper nhe,1,-30.502707,-16.459173
hàng rùu,1,-21.792862,-18.696973999999997
miễn phí giao hàng,1,6.5838529999999995,-25.426922
hàng hãng bảo hành,1,-3.800664,-34.718971
tầm 500k,1,7.078213000000001,-12.758628
xe bảo hành bao,1,-7.619339,-34.212215
shop check hàng,1,-3.0504029999999998,-1.493075
giao gấp,1,-8.53801,-18.759342
vietcombank,1,-26.783127,-25.808857
lỗi,1,-0.8833790000000001,-6.1810529999999995
xe bảo hành,1,-6.367082,-34.228446999999996
hàng gửi tiền mua hàng shop mấy,1,-7.577236,-5.539215
tết gửi,1,-15.864973,-14.043076000000001
thủy gửi tết,1,-18.641560000000002,-11.862186999999999
shop đăng giúp,1,-3.06587,-1.025108
ship kia nhé=,1,11.26367,-21.570404
đặt cọc xong thik,1,-22.040691,-6.2301779999999995
uh,1,-3.3372620000000004,-22.60224
chỗ,1,1.983021,-4.650695
uh,1,-3.404314,-22.389517
sẵn hàng,1,-7.9179699999999995,-8.84468
uh,1,-3.4665739999999996,-22.592978
ship hành giúp,1,-0.176839,-34.884396
mua hộ,1,-6.256379,-6.208235
htro ship shopee,1,8.068755,-19.490437
hàng đi,1,-8.195366,-15.796757999999999
mua shop kia giao hôm,1,-5.405829,-5.031517
thoả thuận giao hàng nhật tiền gái chờ đấy,1,5.334711,-18.638451
đổi kịp tg đi du lịch,1,-23.117292000000003,-9.815967
giao hàng nhật tiền shop,1,4.977654,-27.420746
bảo hãng liên lạc,1,1.498159,-30.050299
hôm đèn,1,-10.176363,-22.79085
gọi phong đấy,1,-7.609045,-25.646711
tức bây hàng chỗ,1,-17.685753,-16.426479
hàng sẵn,1,-7.917936999999999,-8.844383
tưởng kiểm tra hàng toán,1,-16.522726000000002,-22.712677
đơn,1,-11.068877,-19.108503
hàng toán,1,-18.043718,-28.686192
ok hợp lí,1,-29.462969,-8.483504
ok ship việttel,1,7.206334,-21.594967
gọn gọn giúp,1,-6.994801,-13.192464999999999
tầm 6h,1,7.397311999999999,-12.702071
5h,1,-30.050449,-18.568958
mai gọi nha,1,-14.638507999999998,-28.679098
gửi zalo,1,-16.272079,-13.780192999999999
hộ,1,-15.55185,-26.733524
hàng sẵn,1,-7.918064,-8.845237
gửi 5 chức năng,1,0.19425499999999998,-8.729586999999999
chuẩn giao,1,-24.255667000000003,-21.811678
báo tiện ship 120 thu hộ 111 000 231 000,1,-30.902699,-16.62871
giao hàng giao,1,-18.614878,-36.040878
tuần giao hàng,1,-16.555204,-29.676443
gọi thử,1,-8.101087,-26.024496
giao hàng,1,-18.676346,-35.988262
ship giúp 40 cát linh,1,8.859333,-21.363557999999998
dõi page đặt hàng,1,-18.250223000000002,-3.5852699999999995
thể đặt hàng,1,-13.148855,-10.581455
mai 10h,1,-26.498312,-22.883485999999998
mai tầm 10h,1,4.038634,-20.227867
hôm hàng,1,-19.587892999999998,-32.433636
mai gửi thể giúp nha,1,-16.626082999999998,-29.047911
thể,1,-0.568634,-4.7243260000000005
ok mai giao nha,1,-14.468387,-29.122738000000002
free ship hoàn kiếm,1,12.957311,-23.171419
chiều lắp hộ,1,-4.651498999999999,-7.1562600000000005
ship phát tết lắm,1,12.695833,-21.444277
ôi mai viện,1,-26.519882,-22.329472
uh tối,1,-8.908361,-23.82291
ship 6h tối,1,9.539514,-23.600456
uh,1,-3.4145269999999996,-22.390398
chiều giao ok,1,-15.410831,-29.401004999999998
mai ship nha gái,1,7.178013000000001,-26.247659999999996
chỗ,1,1.983012,-4.650711
gọi viettel,1,-8.189496,-26.049574
hàng đi,1,-8.195366,-15.796757999999999
check viettelpó giúp 2 hàng đi,1,-11.854128,-16.345675
hàng 6h tối,1,-11.874158999999999,-23.736345
shop giao 6h,1,-5.562921,-2.483562
giao bâyh,1,-24.516659,-21.667631
đặt shopee xác nha,1,-14.198495999999999,-8.017833
hàng đổi nha nguyên,1,-11.561103999999998,-17.957329
nãy ship đồ quên,1,8.430705999999999,-17.482533
nãy ship đồ,1,10.861415,-17.367132
dặn ship gửi lễ tân sảnh 2b,1,4.103151,-21.80789
mai ship cũ,1,9.697589,-26.469378000000003
mai ship gửi lễ tân,1,9.905505,-26.623415
ahip xe màu xám 11 ngách 23 ngõ 165 dương quảng hàm,1,4.7299940000000005,-7.397927
bô nhe,1,-26.785181,-7.876533
tiện hnao đơn hàng tuyến ship,1,5.702025,-20.223042
quên,1,-27.210112,-11.596001
tầng 3 tập thể 2a ngoc 162b tôn đức thắng - ship 2h chiều giúp,1,3.713407,-16.717436
mua shopee freeship,1,-12.51191,-4.80271
tem bảo hành hướng lắp đặt,1,-2.665794,-28.639374
ok cố gắng kiểm tra kĩ dùm nha lỗi,1,-16.609596,-20.241144
ngân hàng vietinbank,1,-22.492012,-17.374384
bảo hành đặt hàng,1,-3.8229059999999997,-35.130001
chiều viện,1,1.234504,-14.514610999999999
2h chiều ship giúp việt nhật bệnh viện bạch mai,1,4.500708,-20.29711
gửi ảnh hưởng,1,-14.371502,-13.525173
thanks shopee,1,-15.016292000000002,-8.569017
tưởng gửi rui toán ship i,1,5.863869,-19.71336
hàng toán,1,-18.043936,-28.685793
1-3h chiều ship đấy hộ,1,9.384856,-18.640842000000003
ok gọi,1,-14.893831,-27.931697999999997
trưa đo xác nhắn chiều shop ship hộ,1,7.415126,-16.684467
giúp ea,1,-21.236666,-20.060928
chiều bận,1,2.402962,-14.34053
snay gọi ship,1,8.013189,-23.272602
tối tầm 6-7h nha,1,-2.293053,-19.892147
chiều hàng,1,-18.621414,-26.810484000000002
thử,1,-27.024241999999997,-8.437284
bấm toán,1,-25.083763,-15.551876000000002
mua shopee miễn ship,1,-2.995701,-14.802014000000002
liên hệ giúp,1,-14.459563000000001,-27.096216
gửi viettel,1,-14.057626999999998,-15.06686
báo ta giao giúp,1,-17.309275,-25.513014000000002
đt hàng,1,-21.786787,-18.710832999999997
áp mã hỗ trợ vận,1,-28.559326000000002,-9.68923
ghi ship hàng quỳnh hiếu 0988637788,1,-29.097315000000002,-21.870583
uh,1,-3.4063529999999997,-22.483416000000002
hàng toán,1,-18.043718,-28.686192
cửa hàng,1,-9.664508999999999,-11.146709
ok gửi tết nha,1,-13.125557999999998,-15.941334
ship 44 hoa lan p2 phú nhuận nha,1,3.828494,-22.142508
giao giúp ghế hộp đẹp báo ship cẩn thận giúp,1,-3.550361,-9.888186
báo ship bấm chuông giao tận giúp thanks,1,6.3859330000000005,-19.518152
ok cố gắng qa,1,-25.965207999999997,-15.08729
mai t7 ship,1,8.49728,-24.32102
giao hàng tết,1,-13.89383,-24.447081
hàng nguyên hộp,1,-1.7344330000000001,-7.310136
shop hàng đx,1,-5.031772,0.306269
kiểm tra đồng gói hàng cẩn thận giao hộ nhá shop,1,-15.868196,-20.157063
tầm mấy hàng,1,-3.85684,-11.130491000000001
hải phòng thi hàng ntnao hả,1,4.870702,-9.851576
biêtd shop thể kiện đổi giúp snags chiều 2 mẹ tối hỗ trợ ship hộ,1,0.648704,-11.342106
giao hàng bnhie tiền đổi xe b-beko + phí ship,1,10.207681,-17.211632
ok đặt tiki dg khoản,1,-14.11832,-19.050974
ok ship cod,1,9.234238000000001,-24.617588
hôm mai,1,-15.294998999999999,-32.673935
mai shop,1,-5.6363650000000005,-15.123959
chào 3 công b1 tải ứng dụng điện thoại link https //bitly com vn/brvm9 b2 đăng nhập b3 mục nhiệm vụ bắt đầu nhiệm vụ công,1,-29.347890999999997,-13.053658
oki ship hôm,1,7.620003,-23.871334
đx kiểm tra hag,1,-17.416298,-20.465471
miình giao,1,-24.480188000000002,-21.670122
kịp mai,1,-25.653074,-23.674782
5h,1,-30.050390000000004,-18.568964
giao giúp 483 tam trinh,1,-24.583814999999998,-20.86034
đi giao,1,-12.544514999999999,-31.895008
hôm giao đồ,1,-8.230795,-19.652128
mai đi,1,-12.063584,-31.46596
hôm giao hả,1,-7.999700999999999,-19.674316
hôm giao đồ,1,-8.23085,-19.652168
thể thuê ship,1,12.025455000000001,-21.291519
mua liên,1,-5.843911,-5.965049
2 đầu ngõ đi cung ghi sẵn,1,0.271023,-4.912509
ui gọi ship địu,1,9.232742,-21.123037
nôi chế độ rung động thig chỉ ì ì nôi rộng,1,-25.707977,-2.923493
nôi bật rung chỉ ì ì nôi rung động hả,1,-25.635365,-2.825916
chiều giao,1,-13.426641,-31.637346
đặt nôi ship,1,-3.244959,-14.523449
địa chỉ 25 núi trúc cửa hàng madein vietnam,1,-29.434216999999997,-14.443809
tối thức 2 lắp hộ,1,-0.878058,-8.133971
mua trực tiếp đặt,1,-13.267743,-3.8078809999999996
bảo huỷ đơn,1,1.4502190000000001,-30.318201000000002
huỷ đơn shopee giúp,1,-15.014056,-11.05494
giao giúp,1,-19.287611,-35.124306
huỷ đơn shopee giao,1,-14.829096,-10.622467
huỷ đơn gưỉ ship,1,5.534172,-20.705773999999998
tầm mấy hôm hàng,1,-3.7739540000000003,-12.046111999999999
đấy ch,1,-0.108714,-9.658163
shop ship trg hôm,1,8.399432000000001,-16.770384
chiều kịp mai,1,-10.284367999999999,-24.74683
mai giao hàng,1,-16.422407,-34.240790999999994
sẵn hàng lát đi,1,-11.511816,-15.292086999999999
hàng nhập khẩu,1,-22.628019000000002,-16.35533
tức đổi,1,-25.674963,-9.427711
check hàng roi,1,-14.528649,-19.836174
oie gửi hàng,1,-14.71871,-16.103197
gửi hàng nhen,1,-14.715363,-16.133341
thông,1,-26.649445,-13.816234
bây hàng,1,-13.568807999999999,-20.243273000000002
tiki đợi lắm,1,-12.781753,-1.7103240000000002
uh đặt tiện,1,-15.313392000000002,-4.087292
uh bảo hành,1,-3.239087,-33.863453
okie bảo hành,1,-2.974091,-33.353264
mai mua trực tiếp,1,-11.721722999999999,-20.772802
gửi viettel lắm,1,-12.699983,-14.360554
ship 1 đèn ná,1,5.356141,-13.348882000000001
hàng cồng kềnh vận,1,-21.360409,-16.09926
oki shop chiều đi liên lạc 20p,1,-2.622321,-20.287654999999997
chiều đi hàng,1,-8.163583000000001,-15.884644
vợ đặt thuỵ khuê đấy ship giúp,1,-0.199044,-15.389297000000001
ship 6h 8h tối xong đi,1,9.436813,-20.332329
đơn chỉ hàng lí shopee,1,-7.148125,-21.906469
giao tối,1,-14.673367,-31.506805
mai hành đi,1,0.412288,-34.60548
đơn,1,-11.068548,-19.107988
tổng mặt hàng ship đỡ đặt shopee,1,-2.918941,-15.112841
phát hàng,1,-12.941643,-20.053541
cthe đơn đi,1,-20.870844,-10.691774
bô đơn hàng shopee,1,-14.843834,-10.940581
mua shopee control gian giao hàng,1,-14.282784,-8.968428999999999
đi biếu hàng,1,-15.245351999999999,-14.593235
hàng sẵn,1,-7.917603,-8.845325
tưởng hôm miễn ship,1,8.796205,-23.327723000000002
giao nốt vận lắp,1,-17.130026,-17.005259
đặt shopee thành 2 nối shopee báo giao hàng,1,-4.271068,-14.720260999999999
cốc baza ninh hiệp nha,1,3.170525,-17.873598
hành mai 5h chiều,1,0.220844,-34.113579
công ty đi tặng,1,2.164847,-6.7415080000000005
ok mai,1,-13.467834,-28.308352000000003
gấp giao,1,-8.538017,-18.758999
ok ghi,1,-0.551086,-19.779358
hành 5h chiều,1,-1.0292459999999999,-31.731371000000003
giao hàng 117 trần hưng mai,1,-11.517735,-27.382853000000004
liên hệ nha,1,7.472436,-30.623661
chiều tối ok,1,-5.695015,-16.387033
ship hành,1,-0.7039529999999999,-35.482754
ghét shopee thực,1,-20.97576,-5.818892
đặt đỡ ship,1,-1.974111,-15.973048
shopee kg link,1,-12.806194999999999,-5.961308
2 bảo hành shop,1,-5.1105529999999995,-33.089935
ok t7 giao,1,-23.420301000000002,-22.351978
t7 giao shop,1,-6.0239709999999995,-1.85077
chủ nhật ship,1,11.733665,-22.906641
báo ship đi thời gian,1,9.589069,-16.942347
bây jo chiều,1,2.678941,-14.405247
gửi bận đv,1,-18.564413000000002,-11.81516
toán,1,-10.485814,-36.927219
gửi trk giao,1,-14.867398000000001,-16.561583
kiểm tra ốc vặn phụ kiện sợ đồ lắm cảm ơn,1,-5.029096,-20.01906
link shopee 110,1,-15.837588,-6.576622
tiki,1,-12.814850999999999,-6.107511
đặt shopee món,1,-12.848017,-5.992198999999999
hàng xuất xứ,1,-21.927789999999998,-17.339539000000002
ok bô nhe,1,-4.912912,-22.242157000000002
mai đấy,1,-10.761519,-28.070889
hộ,1,-15.551907,-26.733583000000003
6h tối,1,3.698295,-19.81073
toán,1,-10.485522999999999,-36.9272
đặt shopee diện cổng,1,-15.384932999999998,-5.239372
gửi nha,1,-22.771261,-27.996744
vietcombank,1,-26.783127,-25.808857
gửi tham khảo,1,-15.018723000000001,-13.280389999999999
đặt shopee nhed,1,-14.482187,-6.831678
ok dòng trung,1,2.733509,-8.765536
ch,1,-27.569967,-7.372238
ghế gội babyhop í khoản 680k,1,-21.081066,-12.412628999999999
thu tuần,1,3.368266,-8.880301
lắm,1,0.967277,-5.504645
mai shop giao giúp,1,-15.495097,-30.012762
báo hộ,1,-7.167725,-4.364955999999999
giao hôm,1,-16.901525,-33.066124
check giúp shipper giao,1,-13.870748,-24.528029999999998
vô tiki hàng shop,1,-6.325438,-8.531479
tra sip,1,-17.660038,-20.448318
ok gửi,1,-22.124344,-27.670692
ok gửi giúp nha,1,-21.987188,-27.973000000000003
đặt 1c,1,-15.866726000000002,-3.553034
hàng sẵn,1,-7.9177550000000005,-8.844859
gửi phụ kiện,1,-0.12277300000000001,-8.702342999999999
uh,1,-3.405624,-22.370972000000002
đặt shopee free ship,1,-2.930372,-15.409941
ok chốt đơn ship,1,7.153086999999999,-27.012909000000004
kiếm áp tiki,1,-22.244660999999997,-6.293495
giao gọi đồ 0973759404,1,-10.560114,-23.485163
mai đi hàng thời gian 2,1,-10.954207,-16.648491
hôm hàng kiểm tra ship giao hàng đợi,1,-16.567411,-29.817888
xếp thời gian đi,1,-23.138767,-9.868521000000001
shop giao hàng hôm,1,-19.712864,-24.585804
ship giúp t7 hôm í nghỉ hàng,1,-11.597866999999999,-23.627916
địa chỉ glẽ 52 lê đại hành huyền điện thoại 038 9604008 xe đẩy gấp gọn beko xám,1,2.933087,-9.321684
thùng gói cẩn thận giúp đem đi tặng kia,1,-23.155668,-9.945174
đơn,1,-11.068259,-19.108442
lí hàng,1,-20.845249,-18.70936
