sentence,kmeans_cluster,x,y
vây,0,-67.58500699999999,-26.433465999999996
dt 0904715678,0,-61.532227,-18.938744
lăps giup,0,-62.328068,-23.403938
1m4x2m hả,0,-36.954018,7.117471000000001
vây bgio co chương trình ho tro gia vay shop,0,-36.316296,-6.853714999999999
vây,0,-67.58500699999999,-26.433465999999996
mat,0,-64.898834,-25.721695
xe b-beko tot hon,0,-49.141827,5.019311
jạ cua chi jok,0,-45.246173999999996,-17.395334
bao nhiêu,0,-68.514412,11.590663000000001
chuẩn,0,-65.67752800000001,-19.873911
áo mưa,0,-49.555725,-7.174157000000001
bao nhiêu,0,-68.245598,13.023166
gọi,0,-73.984871,-14.211307999999999
điện thoại,0,-61.415707,-1.8045669999999998
tuần nghỉ tết,0,-32.482822,-13.351337
chở khúc thừa dụ đi xe,0,-35.458576,1.6417979999999999
92 cm 90 cm ảnh,0,-44.387051,0.31361999999999995
lệch chiều ngang,0,-34.948467,0.330996
điện thoại 0919728868,0,-68.772667,-3.559829
bao nhiêu,0,-68.514412,11.590663000000001
lạ ngại,0,-64.34919000000001,-28.652813000000002
vwuà dặn,0,-64.529022,-22.704365
oh,0,-49.55212,-18.512577
t7,0,-58.410267000000005,-19.858194
đặt shopee,0,-57.709366,5.256329
kip tết,0,-58.595016,-17.352749
hi,0,-37.396652,11.208261
ta,0,-42.300812,-5.420672
gọi,0,-73.984833,-14.211352
shope,0,-44.910354999999996,-14.078285000000001
s luon,0,-34.579506,6.843546000000001
đặt giúp,0,-52.036697,9.533353
oki,0,-58.804428,12.692038
tầm 50k,0,-39.181858,0.191348
đặt shopee,0,-57.827206000000004,5.551947
đỡ,0,-36.674991999999996,-9.035264
chậu tắm,0,-39.021187,-8.754874000000001
1m 50cm,0,-61.621860999999996,-21.098631
giới thiệu,0,-54.168476,-6.6388929999999995
điện thoại,0,-61.415707,-1.8045669999999998
ui,0,-38.648376,3.270007
điện thoại 0961669090,0,-66.90123,-3.642063
ngựa ship 19 hương viên,0,-30.907612,-7.663784
lô code 100k tiếc,0,-54.08355699999999,-17.386492
4 250 000 dat,0,-43.36919,-9.392146
bao nhiêu,0,-68.514412,11.590663000000001
bao nhiêu,0,-70.75625600000001,13.672413
đặt shopee,0,-57.945675,4.908745
gửi đồ,0,-44.113194,17.215891
tận,0,-35.33316,-13.778687
trời,0,-63.043868999999994,-17.866209
đặt shopee,0,-57.793746999999996,5.089949
ok gửi ảnh,0,-45.238434000000005,16.904316
khoan đục,0,-65.283913,-22.649204
t2,0,-51.474667,-14.588566
bơm,0,-56.505672,-11.636524
xun gia,0,-40.131374,-16.630955
đợi suốt,0,-50.798846999999995,-13.594005
bảo hành,0,-58.352047,20.816153
036 5392115 30 tràng tiền,0,-55.473147999999995,-1.100571
tuần nhắc đợi,0,-34.543822999999996,-12.940082
bt,0,-57.432377,-13.526812
doux,0,-47.083389000000004,-1.428743
moaz bebe,0,-56.626801,-11.722712
shop xịt khuẩn môi trường xung quanh bé,0,-45.317710999999996,0.548791
bao nhiêu,0,-68.514412,11.590663000000001
1h,0,-63.89658000000001,-21.735386
oki,0,-58.80443199999999,12.692042
lệch bánh trg,0,-51.564045,-4.496216
sửa,0,-40.880413,-4.875498
gọi,0,-73.984512,-14.211457999999999
giới thiệu,0,-54.168476,-6.6388929999999995
bao nhiêu,0,-68.245598,13.023166
cốc topaz city block b1 192 lỗ p4 q8,0,-52.558558999999995,-11.78975
link hàng,0,-51.914795,9.708522
huế,0,-62.39394,-23.944113
oto,0,-44.662064,2.924267
bao nhiêu,0,-68.514412,11.590663000000001
dạ 135k là 1 kệ nào,0,-44.914833,5.930693
tối cháu sn joi,0,-37.414062,-17.750006
tặng sn cháu,0,-31.720067999999998,0.5348390000000001
bút ve,0,-54.926323,-10.52399
toyhouse,0,-59.529327,-12.130837
hiểm,0,-66.238892,-22.779869
nghi thừa sợ,0,-34.819557,-11.437613
miếng sắt,0,-45.214069,-3.8830459999999998
miếng sắt,0,-45.213924,-3.8830379999999995
vinng lắp huh,0,-42.648792,-1.479943
hóa,0,-54.304573,-18.348995000000002
hiệu ikea,0,-58.036091000000006,-16.053747
bàn sần sùi phẳng,0,-49.856911,1.0312620000000001
https //scontent fhan5-3 fna fbcdn net/v/t1 0-9/fr/cp0/e15/q65/83326001_2378388132471511_7662799818791583744_n jpg _nc_cat=106 è=eyjpịibyj9 _nc_ohc=odxrgw23-cuãnltw6 _nc_ad=z-m _nc_cid=0 _nc_zỏ9 _nc_ht=scontent fhan5-3 fna oh=2012ba5cf12419c45861bba75b102b9c oe=5ed96516,0,-61.673286,-19.24103
bẩn,0,-66.112411,-23.210285
đặt,0,-77.765022,-5.861683
hả chụ,0,-36.963871000000005,7.107937
149g đội cấn 0973159966,0,-61.69095600000001,-20.599545000000003
tuần lộc,0,-33.889590999999996,-12.87693
tưởng 1xx 1 xxx,0,-44.122948,6.755192
full pko,0,-59.078106000000005,-11.299916
đọc viết hơi mông lung,0,-50.333809,-8.472187
phân vân,0,-31.016909000000002,-4.8751050000000005
bao nhiêu,0,-68.514412,11.590663000000001
tầm 8h,0,-39.217403000000004,0.201133
vây,0,-67.584976,-26.433429999999998
hả há,0,-36.906174,7.090031
chả lỗi,0,-36.245556,-4.391237
ving,0,-66.672546,-23.469808999999998
tuần quê,0,-32.233429,-13.250195999999999
đặt shopee,0,-57.827206000000004,5.551947
tường ga mực,0,-59.396931,-13.052608
bấm kqua,0,-61.788258,-18.557914999999998
bao nhiêu,0,-68.514412,11.590663000000001
nhiệt kế doux đo trán,0,-33.403427,-3.20701
lười shôê lắm,0,-52.073833,-11.430008
bao nhiêu,0,-68.964638,14.75559
shopee hinh nhu 250k moi ho tro ship,0,-34.920708000000005,-18.839228
cặp nhiệt độ hồng ngoại,0,-42.867915999999994,9.975594000000001
bảo hành,0,-58.351780000000005,20.8158
xác,0,-48.223751,-14.1312
điện thoại 0969740990,0,-66.133041,-3.654593
khẩu trang rửa khô,0,-39.877396000000005,-3.3630730000000004
thơ,0,-52.69764300000001,-19.125376
cọ gia khuyến mại tai page rou a,0,-32.020576,-10.031692999999999
nắp đậy hả,0,-51.089405,-0.957866
balo,0,-44.927067,-0.09239800000000001
điện thoại 0981414129,0,-67.173737,-1.957802
điện thoại 0938192703,0,-67.422752,-3.5860510000000003
ngô thị trà thôn 5-nghĩa hưng chư păh gia lai 0973 120 616,0,-41.532806,-18.714739
hoạ tiết thui pko,0,-55.523472,-14.446746
thú bơm sẵn bơm,0,-43.939316,2.82934
mắc,0,-43.927074,-8.585296000000001
4 250 000,0,-37.964657,-7.550616000000001
đặt,0,-77.742538,-5.839759
link shopee gửi,0,-54.020233,10.919824
túi ni lông kéo khoá đựng thảm,0,-44.361649,3.446229
túi ni lông kéo khoá bảo quản,0,-35.970554,-16.169773
oh mơí đọc nghỉ tết,0,-51.753772999999995,-14.371069
thừa,0,-66.554497,-25.472553
40k,0,-54.6371,-17.030006
tết,0,-50.847511,-13.043782
điện đi,0,-65.558891,-6.9602949999999995
địu aprica koala,0,-51.796082,-4.557216
okâ thankiu nhed,0,-64.660843,-24.042759
bao nhiêu,0,-68.245598,13.023166
bao nhiêu,0,-68.245598,13.023166
đặt shopee đấy,0,-48.559509000000006,16.758001
nãy,0,-52.08255,-13.943214000000001
nghỉ tết,0,-44.154469,-11.415349
tháo ss kiểu nhi,0,-43.008858000000004,0.831026
uh tết order,0,-40.764427000000005,-11.818415
hi,0,-37.39748,11.206566
zaracos,0,-52.65114200000001,-6.443187
2 1200 1600,0,-48.525909000000006,0.089838
clip,0,-43.871231,-7.665371
chốt,0,-34.388878000000005,-16.879974
2h quê,0,-52.125316999999995,-14.842714
quê,0,-51.223457,-12.560071
oki,0,-58.80441999999999,12.692029
chiều 8-9thang,0,-35.377438,0.287154
thuốc,0,-64.67617,-25.156342000000002
hươu,0,-43.991329,0.8876629999999999
ưu đãi,0,-56.783122999999996,-13.318957000000001
oh,0,-49.552177,-18.512604
đặt shopee,0,-57.898109,5.596798000000001
kịp,0,-40.245971999999995,-12.402686
chiều 1-2h sẵn c/h c/h,0,-49.352688,-1.456768
sẵn c/h,0,-46.483269,1.574733
nối 12cm,0,-42.643105,-0.227122
cửa lọt 90cm,0,-49.333298,-4.3849160000000005
đi tất niên,0,-36.031544,0.985975
điện thoại 0372943515,0,-68.626762,-2.1651439999999997
thiết,0,-53.91177,-10.292767
ốc vặn,0,-49.149414,-8.140349
4 mảnh,0,-35.939926,-7.147586
tí chụp,0,-37.616023999999996,-3.187462
chiều ốc vặn,0,-34.251647999999996,0.253241
huye kia,0,-43.154404,5.429143
wa tết,0,-61.688362,-19.370401
hih tham khảo mau kiu,0,-47.132965000000006,-13.918133
mộc châu,0,-54.217521999999995,-18.496277
đổi bay viêttel,0,-44.515106,-12.262836
chờ đi xe phát 300 thồ 100 400,0,-35.507839000000004,1.3817709999999999
chồng rui,0,-52.032299,-14.499820999999999
hi,0,-37.405254,11.204656
15,0,-38.076846999999994,-7.552922
gọi điện thoại,0,-62.39786899999999,-3.013389
038 9904029 linh,0,-46.064803999999995,-18.178198000000002
gỗ 68cm,0,-52.376446,-6.051702
hag truoc kg,0,-51.758495,-2.025584
nua nh,0,-42.089542,-7.32264
bỉm,0,-55.569472999999995,-11.474912
xe đẩy joei pack navy blazẻ,0,-49.303112,5.211522
gửi hình,0,-44.517628,15.754063
video hướng,0,-31.285202,-4.61565
sửa,0,-40.880581,-4.875381
bưu cục,0,-44.873272,-10.206666
gọi,0,-73.984825,-14.211357000000001
ti giả nuk 18m chó bé,0,-45.942409999999995,3.3516660000000003
phát suze 18-36,0,-56.525314,-13.648732
kế hoạch,0,-44.935173,-9.816747
anh/chị ôi,0,-65.14022800000001,-22.546104
đế miếng hít,0,-53.684452,-9.65553
laoị hôla di bé vinj,0,-49.643822,1.352559
link shopee,0,-76.69664,4.142978
guiẻ ảnh nhs,0,-46.971733,0.26201599999999997
page,0,-60.826331999999994,-17.417414
tiện lợi,0,-36.352947,-14.317670999999999
bế bơi,0,-38.629047,-9.694721000000001
chậu tắm,0,-39.021023,-8.754897999999999
combo,0,-51.328381,1.0643
nối 12cm,0,-42.643097,-0.22690300000000002
cửa tầm 1m1 1m2,0,-37.928959000000006,4.186218
full,0,-39.984821000000004,6.122607
tết,0,-50.847618,-13.043559
thui,0,-46.171772,-9.558235
quai âu àh,0,-44.302132,-16.757427
vô trách nhiệm,0,-43.485085,-9.336462
18 bay,0,-46.359459,-17.453346
tổng 364,0,-55.423919999999995,-0.977569
vinng,0,-48.469425,4.523242
vinng,0,-48.469475,4.523293
bao nhiêu,0,-68.245598,13.023166
ok đặt xong shopee,0,-49.202628999999995,12.291091
freeship,0,-37.372475,-13.59857
đặt shopee,0,-58.248431999999994,5.576714
vụ pin,0,-44.420334000000004,-9.524172
gửi hình,0,-44.517628,15.754063
đặt tiki,0,-50.531689,17.028576
tàu hoả,0,-50.180901,-10.035161
ui trời 999k hả,0,-51.111278999999996,-1.0076969999999998
bận quên,0,-34.777142,-17.247974
hix,0,-57.857257999999995,-19.4788
vội chút,0,-51.826645,-8.743535000000001
đoàn tàu nồi cơm,0,-43.030186,-8.579352
điện thoại 0936234302,0,-68.224121,-3.47868
okie nè,0,-46.740356,-14.151686999999999
link shopee,0,-76.700096,4.141948
inbox tàu hỏa,0,-50.761616,-2.619488
hi,0,-37.393378999999996,11.208926
đặt shopee,0,-57.945675,4.908745
tổng 650,0,-55.428734,-0.9858030000000001
miễn tựa tường vướng đẩy,0,-48.400593,4.022944
link shopee,0,-76.700096,4.141948
ta chụp,0,-36.897971999999996,-3.187727
tý,0,-57.73806,-16.850922
đặt,0,-77.742538,-5.839759
chờ rep,0,-52.033863000000004,-14.312702
bao nhiêu,0,-68.514412,11.590663000000001
đặt,0,-77.742188,-5.839395
đặt,0,-77.742538,-5.839759
điện thoại 0961553883,0,-67.734482,-2.561925
tức 2 019 000đ phai shop,0,-39.186661,14.061235
đươj chèn gỗ,0,-63.505444,-16.021006
ốc hai kéo,0,-29.990647999999997,-5.337848
gọi,0,-73.98479499999999,-14.211342000000002
2h quê,0,-52.125343,-14.84271
40 hai trưng,0,-35.532348999999996,-8.56303
smai mấy,0,-35.358475,3.7595440000000004
= =,0,-58.19897099999999,-16.211918
đặt shopee,0,-58.185759999999995,4.988654
tkhoan vấn đề,0,-35.991116,9.904347999999999
nghỉ tết,0,-44.154469,-11.415349
hi,0,-37.394447,11.211195
đo 72,0,-47.264922999999996,-4.379669
trưa thử đo,0,-35.208553,-3.078121
cửa đo 72cm,0,-41.230686,1.717509
cancel giup,0,-62.308689,-23.393953
bao nhiêu,0,-66.61685200000001,14.118988
tận,0,-35.333157,-13.778687
huhu,0,-54.99641,-23.47146
đặt,0,-77.765022,-5.861683
link gửi,0,-53.920578000000006,11.395669999999999
freeship,0,-37.371646999999996,-13.598088
6t liệu,0,-54.414196,-7.155403
phiếu,0,-53.89011800000001,-13.28854
0983674677 lâm,0,-46.139393,-18.499004
voi vẫy tai phát nhạc,0,-37.835499,-6.697458
thuê grap qa,0,-58.09045,-19.407469
toàn hnahf,0,-50.90266,-10.06836
2m m6,0,-41.620495,1.327216
link shopee,0,-76.69664,4.142978
vi dụ chẳng hạn 3 rút gọn 2,0,-32.768440000000005,4.347961
vi chật,0,-57.847576000000004,-15.7925
hic thử xếp,0,-31.096778999999998,-3.590378
thể đổi hnagf giupd,0,-36.505901,-3.4658889999999998
gửi ảnh,0,-44.483646,15.570410999999998
coi,0,-52.454967,-13.878473000000001
bao nhiêu,0,-68.514412,11.590663000000001
giới thiệu,0,-54.168701,-6.638704
saigon,0,-64.180992,-27.826040000000003
bao nhiêu,0,-68.514412,11.590663000000001
túi nhiệt nice papa hang,0,-38.886589,-6.044501
xanh navy nhe,0,-43.538616,10.199544
màn chiếu hòa khay đựng cốc,0,-33.450302,-2.772263
điện thoại,0,-61.415707,-1.8045669999999998
t2,0,-51.474621,-14.588535999999998
đấy chế cháo,0,-30.688984,-1.40703
q8,0,-55.781681000000006,-18.064608
bao bao nhiêu,0,-68.971451,19.035772
địu 690k,0,-51.863471999999994,-4.5940389999999995
điện thoại 0948426618,0,-66.9048,-3.211109
địu bục,0,-51.965641,-4.808589
đặt shopee,0,-58.378063,5.2034769999999995
mua nôi mátẻ 25 núi trúc,0,-42.370743,3.220496
màn,0,-51.649986,-6.733899000000001
bận,0,-49.416214000000004,-13.530548000000001
37/409 kim mã,0,-40.407013,-15.891481
ừm chờ tí,0,-52.059921,-14.25441
rui,0,-58.025391000000006,-19.155849
freeship,0,-37.371978999999996,-13.598052
bao nhiêu,0,-67.869247,12.884792
ad,0,-39.952049,4.456225
to à2 vinhomé gảenia hàm nghi mỹ đình,0,-40.975506,-15.223457999999999
đặt shopee,0,-58.368187,5.416778
bảo hành,0,-58.351780000000005,20.8158
sửa sửa,0,-40.880413,-4.875498
bao nhiêu,0,-68.245598,13.023166
25 hàng khay hoàn kiếm ch vân 0974475991,0,-32.006012,-14.078529999999999
25 hàng khay hoàn kiếm ch vân 0974475991,0,-32.006084,-14.078494000000001
oki,0,-58.80443199999999,12.692042
combi dòng hơi nóng,0,-33.121178,-2.445815
17h30 nghỉ,0,-51.931396,-15.137679
chậu tắm babyhop,0,-49.319935,-7.29175
bao nhiêu,0,-68.514412,11.590663000000001
bệnh viện nhi cổng chùa láng,0,-46.543369,-17.452196
điện thoại bật máy,0,-62.643211,-5.354598
đợi chút,0,-35.359478,-4.022998
đặt shopee,0,-57.822258,6.608258
skiphop diapẻ bag shop,0,-40.117889,16.821148
tiếng tàu,0,-40.864552,-7.4619
đau,0,-62.338715,-15.808565
huhu,0,-54.996487,-23.47135
bao nhiêu,0,-68.514412,11.590663000000001
đchi,0,-56.705771999999996,-17.743792000000003
bao nhiêu,0,-68.514412,11.590663000000001
clip,0,-43.871231,-7.665348
bôh kia,0,-43.120987,5.497073
link shopee,0,-76.69664,4.142978
link shopee đi,0,-48.399582,16.052666000000002
oki,0,-58.804401,12.692002
bảo hành,0,-58.351780000000005,20.8158
mua biếu thgina đi lựa,0,-35.125178999999996,3.043228
bao bao nhiêu,0,-68.971451,19.035772
tưởng ghe bay ban báo 1090k ma,0,-37.931404,2.035146
oh ban sale roi ma van bang gia lan truoc ban bao hieu nham,0,-38.631195,-9.221485000000001
gọi điện,0,-65.614975,-6.874821000000001
49 gảenia mỹ đình,0,-41.495209,-18.719131
bao nhiêu,0,-70.75625600000001,13.672413
caia vòng tròn lắp,0,-42.824791,-1.681502
thks nhieu,0,-65.475571,-22.79393
bảo hành,0,-58.352043,20.816149
ạh,0,-39.514851,6.13503
uo đợt rẻ,0,-42.846474,-5.4299550000000005
đặt,0,-77.765022,-5.861683
di,0,-41.531319,-9.969707000000001
qcao 55 độ,0,-47.796749,-7.431891
s oi ct,0,-51.740803,-2.4492439999999998
chào,0,-54.641987,15.970887
bảo hành,0,-58.351780000000005,20.8158
cai,0,-53.289017,-17.229959
đặt,0,-77.742538,-5.839759
chào,0,-54.641563,15.970757999999998
đặt hàng shopee,0,-52.83786800000001,9.962767
triệu ghi 0-36m chih,0,-42.870785,-4.256759
đợt tết chương trình,0,-39.344143,-6.559964999999999
thiêys kế sóc,0,-49.341961,-11.490545
điện thoại 0963774362,0,-68.730804,-4.037845
bao nhiêu,0,-68.514412,11.590663000000001
phiên mấy trò cạnh,0,-48.850983,-1.019115
bao nhiêu,0,-68.514412,11.590663000000001
bao nhiêu,0,-68.514412,11.590663000000001
trưa,0,-50.2854,-13.99347
freeship,0,-37.372143,-13.598605
đặt,0,-77.742538,-5.839759
hk,0,-35.745792,-6.084723
nón phia tháo lắp,0,-42.804848,-1.528637
hi,0,-37.393227,11.207305
hi,0,-37.395363,11.209859
hi,0,-37.394611,11.20938
đặt hàng tiki,0,-51.669067,9.954858999999999
đặt hàng shopee,0,-52.83786800000001,9.962767
bao nhiêu,0,-65.741653,12.741832
https //www facebook com/shopgauvabingo/pós/2353122761664715 __xts__ 0 =68 ẩkchkyy-bfwkốkóg3yw4xnxlzobôwg5fzv2--itytobig12x0êvben6wdóxsbpazwpweblm62vqlttn6uyhẽop89f6-l9szadvtdm5hdócizdqdppeditucxmm5myiwmzgbwsngbz-ao1qsw-7e-thsqgq_2txmxuyggfa4m0lnedezyaqxxsiocđsu9ahrgi2ehhzy_ea41l8-hsewxkg0vtpwcr9ubqffxxz-92qcỗotykxmbcwy1wfkyrrlgzshwwinăzo_-mjozhfb8glq4nãctayxyrxmárhezb4m3v_ũmscqcihba6p8jf1 __tn__=-r,0,-36.10524,-12.052543
link shopee,0,-76.69664,4.142978
gi,0,-53.391434,-11.808608
bây gioè,0,-49.310963,-13.398504
8kg thất chật kéo đ,0,-57.672226,-15.418410999999999
bao nhiêu,0,-68.964638,14.75559
gọi,0,-73.984596,-14.211425
gửi ảnh,0,-44.483036,15.569532999999998
điện thoại hàng 1,0,-62.748940000000005,-4.6568309999999995
gọi,0,-73.984779,-14.211388000000001
thời gian,0,-40.504028000000005,-11.965137
đệm ép,0,-44.887474,-3.328783
đấy dẹt tròn,0,-36.037464,2.22131
bthuong đệm,0,-46.39035,-4.2374540000000005
nua,0,-35.303699,-8.545207000000001
kệ ngăn,0,-44.461662,2.139052
vincom d capitale tòa c7 tuần hưng trung hòa cầu giấy,0,-32.697296,-4.246105
điện thoại 0904899790,0,-67.515327,-3.602953
balo,0,-44.927521,-0.092306
thu 0976123822,0,-45.784145,-17.58371
đắt,0,-41.539131,-9.29763
gửi ảnh hộ,0,-45.249817,16.702148
đăng viết,0,-29.395027000000002,-6.112327
200k,0,-64.14825400000001,-27.282713
chuyên đồ nhea,0,-44.175774,1.203531
0902 06 2020,0,-66.651886,-26.055042
đấy lới lỏng cỡ đấy,0,-35.906399,2.405282
túi nhai,0,-40.031776,-4.518593
suy chiều,0,-35.368697999999995,0.285669
đg đê quai âu đâuvâj,0,-45.261887,-17.427294
7h,0,-59.03576999999999,-20.525617999999998
bao nhiêu,0,-68.514412,11.590663000000001
huhu,0,-54.995937,-23.472284
100k í,0,-30.633817999999998,-4.5032309999999995
huhu,0,-54.99593,-23.472296
link shopee,0,-76.696671,4.142999
hành,0,-60.926216000000004,20.309454000000002
điện thoại 0988427586,0,-68.27359,-2.146074
tầng 23 keangnam landmả 72 e6 phạm hùng,0,-53.114525,-17.2995
bảo hành,0,-58.351870999999996,20.815962
tiếc,0,-63.558792000000004,-24.859253
link gửi giúp,0,-53.655762,10.273315
đặt,0,-77.765022,-5.861683
điện thoại 0888551988,0,-68.248131,-4.131373
da,0,-33.415852,-12.266976
điện thoại 0966718228,0,-67.080093,-3.955402
151c nam kỳ khởi nghĩa ph6 quan 3,0,-40.870585999999996,-15.234547000000001
laya quê,0,-63.28940600000001,-19.5686
tuần tơi,0,-44.934703999999996,-11.899263000000001
bao nhiêu,0,-68.514412,11.590663000000001
mầu,0,-44.709686,8.927135
1016,0,-62.27219399999999,-14.054472
bao nhiêu,0,-68.514412,11.590663000000001
hi,0,-37.398827000000004,11.206602
địu comfy,0,-44.836796,-1.34345
đặt shopee,0,-58.16728199999999,4.977402
gọi,0,-73.984756,-14.211389000000002
hi,0,-37.395171999999995,11.207821000000001
điện thoại 0982172323,0,-68.242592,-3.708732
nàng sẵn,0,-46.42326,1.596236
78/1 khánh hội p4 q4,0,-54.91975,-18.175329
bảng viết phấn,0,-47.639538,-3.9982089999999997
báo ja jup,0,-40.941928999999995,13.602051000000001
bao nhiêu,0,-68.514412,11.590663000000001
nhẹ,0,-47.73111,2.8145740000000004
link shopee,0,-76.69664,4.142978
nè,0,-48.544071,-2.282877
freeship,0,-37.372028,-13.59801
